exclusion_class,customer_id,business_id,phone,name,customer_created_at,conversation_count,message_count,turn_count,first_conversation_at,last_message_at,eval_trace_count,twilio_message_sid_count,review_context,review_decision
synthetic_eval,9dbf126d-c6b2-41a0-a73f-7745abd09397,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442833590041,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:43.374286-07,1,2,2,2026-04-27 19:44:43.3925-07,2026-04-27 19:44:45.433-07,0,0,"",keep_eval_archive
synthetic_eval,53ef8c8c-144a-4b8d-9408-336d2357bcb7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442774430040,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:37.474232-07,1,2,2,2026-04-27 19:44:37.502401-07,2026-04-27 19:44:43.171-07,0,0,"",keep_eval_archive
synthetic_eval,76383063-f9f6-47ae-bb0f-0150f599e2a0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442750940039,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:35.104814-07,1,2,2,2026-04-27 19:44:35.126558-07,2026-04-27 19:44:36.689-07,0,0,"",keep_eval_archive
synthetic_eval,fce6c2b0-5e2f-4d96-bb67-006ce2ee113c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442731980038,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:33.210424-07,1,2,2,2026-04-27 19:44:33.230799-07,2026-04-27 19:44:34.865-07,0,0,"",keep_eval_archive
synthetic_eval,d573d25e-05d3-4938-9678-60a19d41ce6a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442711490037,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:31.164974-07,1,2,2,2026-04-27 19:44:31.188174-07,2026-04-27 19:44:32.989-07,0,0,"",keep_eval_archive
synthetic_eval,2c1d3f3a-17dd-48ea-b75d-6399df281c52,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442684760036,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:28.489096-07,1,2,2,2026-04-27 19:44:28.511452-07,2026-04-27 19:44:30.434-07,0,0,"",keep_eval_archive
synthetic_eval,77cdea1d-faf6-48bc-b751-784b09a9f608,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442665950035,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:26.607417-07,1,2,2,2026-04-27 19:44:26.626108-07,2026-04-27 19:44:28.28-07,0,0,"",keep_eval_archive
synthetic_eval,e5e62c15-8a38-4e2e-8d45-e06d1cd25ef5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442647800034,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:24.794711-07,1,2,2,2026-04-27 19:44:24.817581-07,2026-04-27 19:44:26.409-07,0,0,"",keep_eval_archive
synthetic_eval,9a1b1af3-1b2a-4b3a-9fc4-1bb76de4833f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442619320033,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:21.944455-07,1,2,2,2026-04-27 19:44:21.969288-07,2026-04-27 19:44:23.958-07,0,0,"",keep_eval_archive
synthetic_eval,3412ea40-8414-4e7f-90d7-80e7f9565ef8,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442599420032,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:19.958256-07,1,2,2,2026-04-27 19:44:19.983228-07,2026-04-27 19:44:21.684-07,0,0,"",keep_eval_archive
synthetic_eval,5407d27c-b872-420f-bf99-6ec3059d1534,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442578520031,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:17.88791-07,1,2,2,2026-04-27 19:44:17.914487-07,2026-04-27 19:44:19.674-07,0,0,"",keep_eval_archive
synthetic_eval,17f219cd-66ac-44a3-bdb3-e6464abb85ee,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442535180030,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:13.532782-07,1,2,2,2026-04-27 19:44:13.55499-07,2026-04-27 19:44:16.713-07,0,0,"",keep_eval_archive
synthetic_eval,d317e072-c1b0-4cfa-91ef-6dc3c7874da2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442509980029,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:11.013567-07,1,2,2,2026-04-27 19:44:11.037856-07,2026-04-27 19:44:13.293-07,0,0,"",keep_eval_archive
synthetic_eval,454b3bb5-ec5b-4d4b-a86d-eccfe2159202,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442481220028,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:08.136824-07,1,2,2,2026-04-27 19:44:08.161534-07,2026-04-27 19:44:10.771-07,0,0,"",keep_eval_archive
synthetic_eval,c05a2465-d2ce-4566-87c1-be413993f299,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442431280027,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:44:03.140215-07,1,2,2,2026-04-27 19:44:03.166122-07,2026-04-27 19:44:07.09-07,0,0,"",keep_eval_archive
synthetic_eval,7a1fe865-0696-417d-8250-fba522ca8ade,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442396390026,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:59.652092-07,1,2,2,2026-04-27 19:43:59.680971-07,2026-04-27 19:44:02.902-07,0,0,"",keep_eval_archive
synthetic_eval,ac59c9fe-fcd8-4490-a825-355d23d4ae64,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442370240025,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:57.041592-07,1,2,2,2026-04-27 19:43:57.064098-07,2026-04-27 19:43:59.407-07,0,0,"",keep_eval_archive
synthetic_eval,15d15f1a-4262-4e10-b4e9-a80dbeaeb7f6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442332680024,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:53.281836-07,1,2,2,2026-04-27 19:43:53.31297-07,2026-04-27 19:43:56.188-07,0,0,"",keep_eval_archive
synthetic_eval,afb979c7-7f72-47a3-ae12-95119eb9793f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442298280023,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:49.845707-07,1,2,2,2026-04-27 19:43:49.876167-07,2026-04-27 19:43:53.028-07,0,0,"",keep_eval_archive
synthetic_eval,6593684b-ae02-41d5-b6b1-13e343630a01,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442258670022,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:45.880506-07,1,2,2,2026-04-27 19:43:45.91006-07,2026-04-27 19:43:49.547-07,0,0,"",keep_eval_archive
synthetic_eval,f7eed672-998a-40db-9e15-38137a42492d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442221680021,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:42.183653-07,1,2,2,2026-04-27 19:43:42.208549-07,2026-04-27 19:43:44.941-07,0,0,"",keep_eval_archive
synthetic_eval,7b5dd7f9-0681-4b94-a468-bcc1a71ab4e8,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442183270020,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:38.391134-07,1,2,2,2026-04-27 19:43:38.439507-07,2026-04-27 19:43:41.929-07,0,0,"",keep_eval_archive
synthetic_eval,eb0663d9-a7a1-494b-9ae8-4c7ec9ba1e73,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442143000019,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:34.313988-07,1,2,2,2026-04-27 19:43:34.338674-07,2026-04-27 19:43:38.048-07,0,0,"",keep_eval_archive
synthetic_eval,f5fe1624-48ba-4834-98e5-5e3b5858b525,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442107270018,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:30.736831-07,1,2,2,2026-04-27 19:43:30.758642-07,2026-04-27 19:43:33.385-07,0,0,"",keep_eval_archive
synthetic_eval,909c8275-9721-468e-aecc-4b48ea7d4236,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442082590017,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:28.268895-07,1,2,2,2026-04-27 19:43:28.291069-07,2026-04-27 19:43:30.513-07,0,0,"",keep_eval_archive
synthetic_eval,be0ab6fc-10d3-4af0-ae48-40388c0bd22f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442050120016,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:25.023374-07,1,2,2,2026-04-27 19:43:25.044508-07,2026-04-27 19:43:28.08-07,0,0,"",keep_eval_archive
synthetic_eval,8424c61a-3a07-4e6d-8d30-4177029729b7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555442018220015,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:21.8344-07,1,2,2,2026-04-27 19:43:21.854797-07,2026-04-27 19:43:24.226-07,0,0,"",keep_eval_archive
synthetic_eval,95742918-ba81-41e6-a06b-783f03f17029,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441980470014,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:18.059006-07,1,2,2,2026-04-27 19:43:18.085447-07,2026-04-27 19:43:21.619-07,0,0,"",keep_eval_archive
synthetic_eval,6a9aae16-1edd-47c9-bd05-6bd5d2086bf2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441909320013,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:10.943198-07,1,2,2,2026-04-27 19:43:10.96636-07,2026-04-27 19:43:17.848-07,0,0,"",keep_eval_archive
synthetic_eval,372b9576-14bc-4782-aa2b-0f50843f62a9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441871250012,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:07.134765-07,1,2,2,2026-04-27 19:43:07.153073-07,2026-04-27 19:43:09.996-07,0,0,"",keep_eval_archive
synthetic_eval,6ebace17-fe58-426e-9d7c-38f5a1666cb8,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441835380011,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:03.547212-07,1,2,2,2026-04-27 19:43:03.566512-07,2026-04-27 19:43:06.958-07,0,0,"",keep_eval_archive
synthetic_eval,8a2446e9-d60b-4f76-9c80-9d9c59bad03c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441803510010,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:43:00.36187-07,1,2,2,2026-04-27 19:43:00.381993-07,2026-04-27 19:43:03.37-07,0,0,"",keep_eval_archive
synthetic_eval,5bad8f03-866f-4b10-99ff-1c17f5f5ccb8,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441763020009,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:56.311002-07,1,2,2,2026-04-27 19:42:56.335494-07,2026-04-27 19:42:59.552-07,0,0,"",keep_eval_archive
synthetic_eval,85bf9c45-f655-48e8-ad52-b146c58b25f6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441727320008,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:52.741461-07,1,2,2,2026-04-27 19:42:52.762199-07,2026-04-27 19:42:56.103-07,0,0,"",keep_eval_archive
synthetic_eval,005a3704-2757-4a04-81dd-627d2bcaab7a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441694970007,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:49.505919-07,1,2,2,2026-04-27 19:42:49.525995-07,2026-04-27 19:42:52.559-07,0,0,"",keep_eval_archive
synthetic_eval,fb0a0f56-98b7-4c34-b84f-7cc31330d81a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441656370006,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:45.6493-07,1,2,2,2026-04-27 19:42:45.672781-07,2026-04-27 19:42:48.75-07,0,0,"",keep_eval_archive
synthetic_eval,d6106a27-b86f-47b3-a527-6fc5375d4ff6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441622570005,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:42.26957-07,1,2,2,2026-04-27 19:42:42.290913-07,2026-04-27 19:42:45.462-07,0,0,"",keep_eval_archive
synthetic_eval,4b6e03e9-2953-4a92-8279-efc5516d3748,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441595820004,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:39.594389-07,1,2,2,2026-04-27 19:42:39.615989-07,2026-04-27 19:42:42.032-07,0,0,"",keep_eval_archive
synthetic_eval,5b2dd4ac-cdcc-4ff0-a30c-bad6d2554288,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441558750003,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:35.890217-07,1,2,2,2026-04-27 19:42:35.911676-07,2026-04-27 19:42:38.607-07,0,0,"",keep_eval_archive
synthetic_eval,423e6448-6db6-4134-a240-72a1c5bbae07,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441516490002,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:31.660621-07,1,2,2,2026-04-27 19:42:31.681782-07,2026-04-27 19:42:35.672-07,0,0,"",keep_eval_archive
synthetic_eval,431486ed-54f1-4990-a834-e2599682fbb9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555441487080001,V2 Synthetic Eval v2-edge-synth-final-20260428024227,2026-04-27 19:42:28.725873-07,1,2,2,2026-04-27 19:42:28.771342-07,2026-04-27 19:42:31.382-07,0,0,"",keep_eval_archive
synthetic_eval,6edfcf3e-4159-4d70-aa4d-e926e4381760,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436851000081,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:34:45.115594-07,1,8,8,2026-04-27 19:34:45.138001-07,2026-04-27 19:34:48.196-07,0,0,"",keep_eval_archive
synthetic_eval,40d0c11d-3779-40c0-80f1-d4d9a6559509,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436804640080,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:34:40.480569-07,1,8,8,2026-04-27 19:34:40.508854-07,2026-04-27 19:34:44.87-07,0,0,"",keep_eval_archive
synthetic_eval,df6db79c-4102-4875-922a-54754d32f11f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436770330079,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:34:37.044693-07,1,8,8,2026-04-27 19:34:37.067765-07,2026-04-27 19:34:40.226-07,0,0,"",keep_eval_archive
synthetic_eval,131ae5de-9ff1-4bfb-804b-0b0dbf67aee6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436729780078,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:34:32.991404-07,1,8,8,2026-04-27 19:34:33.018646-07,2026-04-27 19:34:36.21-07,0,0,"",keep_eval_archive
synthetic_eval,9f270200-0d76-49db-bb17-a5ad9e8b241f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436693270077,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:34:29.339462-07,1,8,8,2026-04-27 19:34:29.366882-07,2026-04-27 19:34:32.763-07,0,0,"",keep_eval_archive
synthetic_eval,53c0ba87-f115-4fab-9c8e-03a77e5ddb9f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436658650076,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:34:25.898396-07,1,8,8,2026-04-27 19:34:25.928736-07,2026-04-27 19:34:29.099-07,0,0,"",keep_eval_archive
synthetic_eval,55afdead-e4b3-409d-8178-5e89fdc80276,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436564790075,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:34:16.490649-07,1,32,32,2026-04-27 19:34:16.515122-07,2026-04-27 19:34:24.819-07,0,0,"",keep_eval_archive
synthetic_eval,f53c37e6-d840-4442-bb73-f0c22e3e766c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436479770074,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:34:07.989706-07,1,32,32,2026-04-27 19:34:08.019278-07,2026-04-27 19:34:16.246-07,0,0,"",keep_eval_archive
synthetic_eval,a0fec913-42ca-460a-b00e-e45a10219f1d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436391580073,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:33:59.168904-07,1,32,32,2026-04-27 19:33:59.195158-07,2026-04-27 19:34:07.705-07,0,0,"",keep_eval_archive
synthetic_eval,fc7a9d05-fe7e-43f0-a7f7-b68bb5c8336f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436305360072,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:33:50.546023-07,1,32,32,2026-04-27 19:33:50.568074-07,2026-04-27 19:33:57.984-07,0,0,"",keep_eval_archive
synthetic_eval,e73206e7-9952-4e43-8fc0-a35dbe548fde,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436235330071,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:33:43.54216-07,1,32,32,2026-04-27 19:33:43.574288-07,2026-04-27 19:33:50.339-07,0,0,"",keep_eval_archive
synthetic_eval,3135b267-03d0-48c0-96ce-3c0034aa768b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436152990070,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:33:35.310423-07,1,32,32,2026-04-27 19:33:35.33406-07,2026-04-27 19:33:43.268-07,0,0,"",keep_eval_archive
synthetic_eval,e1d9fe8f-ba9f-4b62-8652-c1ec824907b1,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555436069600069,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:33:26.969961-07,1,32,32,2026-04-27 19:33:26.994731-07,2026-04-27 19:33:34.541-07,0,0,"",keep_eval_archive
synthetic_eval,8386ef6b-c553-4403-a92d-38ccd1fec58b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435983140068,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:33:18.32304-07,1,32,32,2026-04-27 19:33:18.343169-07,2026-04-27 19:33:26.736-07,0,0,"",keep_eval_archive
synthetic_eval,e5295be4-580b-423d-9a6f-ab31cf4db14f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435904450067,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:33:10.459171-07,1,32,32,2026-04-27 19:33:10.489051-07,2026-04-27 19:33:18.109-07,0,0,"",keep_eval_archive
synthetic_eval,bb40c510-0c42-4367-bbb2-1b26a347809e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435820490066,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:33:02.065012-07,1,32,32,2026-04-27 19:33:02.09973-07,2026-04-27 19:33:09.485-07,0,0,"",keep_eval_archive
synthetic_eval,38aea43c-ed67-4b89-89d5-ab4ef435dd57,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435725710065,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:32:52.586498-07,1,32,32,2026-04-27 19:32:52.626643-07,2026-04-27 19:33:01.792-07,0,0,"",keep_eval_archive
synthetic_eval,e3fa3b27-110f-402f-868d-ec46124d2035,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435640680064,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:32:44.082112-07,1,32,32,2026-04-27 19:32:44.104675-07,2026-04-27 19:32:52.316-07,0,0,"",keep_eval_archive
synthetic_eval,85d43bc1-7c1c-456f-8b9d-0f83860dcfdd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435548030063,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:32:34.822666-07,1,32,32,2026-04-27 19:32:34.848093-07,2026-04-27 19:32:43.04-07,0,0,"",keep_eval_archive
synthetic_eval,173aa015-b741-4491-b762-e83c73daf2cd,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435463270062,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:32:26.343087-07,1,32,32,2026-04-27 19:32:26.366819-07,2026-04-27 19:32:34.563-07,0,0,"",keep_eval_archive
synthetic_eval,c99ae62f-5e60-418d-b049-8733fecc22bf,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435374020061,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:32:17.416031-07,1,32,32,2026-04-27 19:32:17.442217-07,2026-04-27 19:32:26.082-07,0,0,"",keep_eval_archive
synthetic_eval,63f90270-40fb-407f-9acc-e6abe51b44c5,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435259520060,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:32:05.964648-07,1,2,2,2026-04-27 19:32:05.988986-07,2026-04-27 19:32:07.752-07,0,0,"",keep_eval_archive
synthetic_eval,efef96bf-b33e-4dc6-968c-c780964cf746,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435241950059,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:32:04.207282-07,1,2,2,2026-04-27 19:32:04.231321-07,2026-04-27 19:32:05.748-07,0,0,"",keep_eval_archive
synthetic_eval,0989891a-5ff4-4d6e-82df-3b55ef7aa67a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435221000058,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:32:02.113313-07,1,2,2,2026-04-27 19:32:02.135616-07,2026-04-27 19:32:03.976-07,0,0,"",keep_eval_archive
synthetic_eval,11106ab5-a727-4947-a43d-668d64e9861b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435192950057,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:59.308938-07,1,2,2,2026-04-27 19:31:59.339002-07,2026-04-27 19:32:01.12-07,0,0,"",keep_eval_archive
synthetic_eval,790c39d4-bc36-43ab-8623-91c037f9f803,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435175640056,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:57.575792-07,1,2,2,2026-04-27 19:31:57.597513-07,2026-04-27 19:31:59.102-07,0,0,"",keep_eval_archive
synthetic_eval,c83fa50b-fb63-443b-8595-7d11813075e4,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435157240055,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:55.737678-07,1,2,2,2026-04-27 19:31:55.760961-07,2026-04-27 19:31:57.356-07,0,0,"",keep_eval_archive
synthetic_eval,a6f22e26-d744-4ce5-84a6-3a7ff9bc4c8d,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435129710054,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:52.983089-07,1,2,2,2026-04-27 19:31:53.005825-07,2026-04-27 19:31:54.862-07,0,0,"",keep_eval_archive
synthetic_eval,48a5d354-0105-4b8d-97f8-7e03e849ed64,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435111330053,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:51.14481-07,1,2,2,2026-04-27 19:31:51.166018-07,2026-04-27 19:31:52.77-07,0,0,"",keep_eval_archive
synthetic_eval,87b69b62-a110-4294-bb7a-c1ecef20e56c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435090170052,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:49.030816-07,1,2,2,2026-04-27 19:31:49.053148-07,2026-04-27 19:31:50.932-07,0,0,"",keep_eval_archive
synthetic_eval,59d4ad9b-141a-4187-becf-8d41823745ed,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435063470051,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:46.362157-07,1,2,2,2026-04-27 19:31:46.388275-07,2026-04-27 19:31:48.021-07,0,0,"",keep_eval_archive
synthetic_eval,508affb0-327d-47a0-b76e-4958c2ff1100,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435041720050,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:44.187697-07,1,2,2,2026-04-27 19:31:44.215958-07,2026-04-27 19:31:46.08-07,0,0,"",keep_eval_archive
synthetic_eval,8454d739-dae3-4763-bb14-91438059bb83,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555435017760049,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:41.800875-07,1,2,2,2026-04-27 19:31:41.82656-07,2026-04-27 19:31:43.853-07,0,0,"",keep_eval_archive
synthetic_eval,f6f7586f-06ca-497a-a7d3-28602e798e69,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434989430048,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:38.953834-07,1,2,2,2026-04-27 19:31:38.975994-07,2026-04-27 19:31:40.716-07,0,0,"",keep_eval_archive
synthetic_eval,7b2ee4db-1d9f-4b1d-9bcd-d1a49212fcbe,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434971620047,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:37.174811-07,1,2,2,2026-04-27 19:31:37.196923-07,2026-04-27 19:31:38.702-07,0,0,"",keep_eval_archive
synthetic_eval,ee89928a-d437-4167-b00c-05206253d04e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434951630046,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:35.197836-07,1,2,2,2026-04-27 19:31:35.219399-07,2026-04-27 19:31:36.898-07,0,0,"",keep_eval_archive
synthetic_eval,892ff099-13f6-40ee-bfba-d65ed0f7c284,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434926640045,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:32.676087-07,1,2,2,2026-04-27 19:31:32.694649-07,2026-04-27 19:31:34.406-07,0,0,"",keep_eval_archive
synthetic_eval,7e289d99-545b-48d9-8778-21b71e51290f,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555434907910044,V2 Synthetic Eval v2-edge-synth-fixed-20260428022919,2026-04-27 19:31:30.802513-07,1,2,2,2026-04-27 19:31:30.823601-07,2026-04-27 19:31:32.458-07,0,0,"",keep_eval_archive
